PV,elemField,elemHandle,elemIndex,elemLength,elemName,elemPosition,elemType,machine
V2:LS1_CB03:DCV_D1403:ANG_RD,ANG,readback,225,0.0,LS1_CB03:DCV_D1403,27.8845076,VCOR,V2,phyutil.sys.LS1,phyutil.sub.CB03,T_A,T_B
V2:LS1_CB03:CAV8_D1408:PHA_CSET,PHA,setpoint,228,0.3,LS1_CB03:CAV8_D1408,28.6092461,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB03,T_A,T_B
V2:LS1_CB03:CAV8_D1408:PHA_RSET,PHA,readset,228,0.3,LS1_CB03:CAV8_D1408,28.6092461,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB03,T_A,T_B
V2:LS1_CB03:CAV8_D1408:PHA_RD,PHA,readback,228,0.3,LS1_CB03:CAV8_D1408,28.6092461,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB03,T_A,T_B
V2:LS1_CB03:CAV8_D1408:AMPL_CSET,AMP,setpoint,228,0.3,LS1_CB03:CAV8_D1408,28.6092461,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB03,T_A,T_B
V2:LS1_CB03:CAV8_D1408:AMPL_RSET,AMP,readset,228,0.3,LS1_CB03:CAV8_D1408,28.6092461,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB03,T_A,T_B
V2:LS1_CB03:CAV8_D1408:AMPL_RD,AMP,readback,228,0.3,LS1_CB03:CAV8_D1408,28.6092461,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB03,T_A,T_B
V2:LS1_WB03:BPM_D1413:X_RD,X,readback,232,0.0,LS1_WB03:BPM_D1413,28.9725576,BPM,V2,phyutil.sys.LS1,phyutil.sub.WB03,T_A,T_B
V2:LS1_WB03:BPM_D1413:Y_RD,Y,readback,232,0.0,LS1_WB03:BPM_D1413,28.9725576,BPM,V2,phyutil.sys.LS1,phyutil.sub.WB03,T_A,T_B
V2:LS1_WB03:BPM_D1413:PHA_RD,PHA,readback,232,0.0,LS1_WB03:BPM_D1413,28.9725576,BPM,V2,phyutil.sys.LS1,phyutil.sub.WB03,T_A,T_B
V2:LS1_WB03:BPM_D1413:ENG_RD,ENG,readback,232,0.0,LS1_WB03:BPM_D1413,28.9725576,BPM,V2,phyutil.sys.LS1,phyutil.sub.WB03,T_A,T_B
V2:LS1_WB03:PM_D1414:X_RD,X,readback,234,0.0,LS1_WB03:PM_D1414,29.0465576,PM,V2,phyutil.sys.LS1,phyutil.sub.WB03,T_A,T_B
V2:LS1_WB03:PM_D1414:Y_RD,Y,readback,234,0.0,LS1_WB03:PM_D1414,29.0465576,PM,V2,phyutil.sys.LS1,phyutil.sub.WB03,T_A,T_B
V2:LS1_WB03:PM_D1414:XY_RD,XY,readback,234,0.0,LS1_WB03:PM_D1414,29.0465576,PM,V2,phyutil.sys.LS1,phyutil.sub.WB03,T_A,T_B
V2:LS1_WB03:PM_D1414:XRMS_RD,XRMS,readback,234,0.0,LS1_WB03:PM_D1414,29.0465576,PM,V2,phyutil.sys.LS1,phyutil.sub.WB03,T_A,T_B
V2:LS1_WB03:PM_D1414:YRMS_RD,YRMS,readback,234,0.0,LS1_WB03:PM_D1414,29.0465576,PM,V2,phyutil.sys.LS1,phyutil.sub.WB03,T_A,T_B
V2:LS1_WB03:PM_D1414:XYRMS_RD,XYRMS,readback,234,0.0,LS1_WB03:PM_D1414,29.0465576,PM,V2,phyutil.sys.LS1,phyutil.sub.WB03,T_A,T_B
V2:LS1_CB04:CAV1_D1420:PHA_CSET,PHA,setpoint,240,0.3,LS1_CB04:CAV1_D1420,29.7838691,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV1_D1420:PHA_RSET,PHA,readset,240,0.3,LS1_CB04:CAV1_D1420,29.7838691,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV1_D1420:PHA_RD,PHA,readback,240,0.3,LS1_CB04:CAV1_D1420,29.7838691,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV1_D1420:AMPL_CSET,AMP,setpoint,240,0.3,LS1_CB04:CAV1_D1420,29.7838691,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV1_D1420:AMPL_RSET,AMP,readset,240,0.3,LS1_CB04:CAV1_D1420,29.7838691,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV1_D1420:AMPL_RD,AMP,readback,240,0.3,LS1_CB04:CAV1_D1420,29.7838691,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:BPM_D1423:X_RD,X,readback,243,0.0,LS1_CB04:BPM_D1423,29.87946444,BPM,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:BPM_D1423:Y_RD,Y,readback,243,0.0,LS1_CB04:BPM_D1423,29.87946444,BPM,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:BPM_D1423:PHA_RD,PHA,readback,243,0.0,LS1_CB04:BPM_D1423,29.87946444,BPM,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:BPM_D1423:ENG_RD,ENG,readback,243,0.0,LS1_CB04:BPM_D1423,29.87946444,BPM,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:SOL1_D1426:B_CSET,B,setpoint,246,0.5,LS1_CB04:SOL1_D1426,30.51148044,SOL,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:SOL1_D1426:B_RSET,B,readset,246,0.5,LS1_CB04:SOL1_D1426,30.51148044,SOL,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:SOL1_D1426:B_RD,B,readback,246,0.5,LS1_CB04:SOL1_D1426,30.51148044,SOL,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:DCH_D1426:ANG_CSET,ANG,setpoint,246,0.0,LS1_CB04:DCH_D1426,30.26148044,HCOR,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:DCH_D1426:ANG_RSET,ANG,readset,246,0.0,LS1_CB04:DCH_D1426,30.26148044,HCOR,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:DCH_D1426:ANG_RD,ANG,readback,246,0.0,LS1_CB04:DCH_D1426,30.26148044,HCOR,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:DCV_D1426:ANG_CSET,ANG,setpoint,246,0.0,LS1_CB04:DCV_D1426,30.26148044,VCOR,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:DCV_D1426:ANG_RSET,ANG,readset,246,0.0,LS1_CB04:DCV_D1426,30.26148044,VCOR,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:DCV_D1426:ANG_RD,ANG,readback,246,0.0,LS1_CB04:DCV_D1426,30.26148044,VCOR,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV2_D1432:PHA_CSET,PHA,setpoint,249,0.3,LS1_CB04:CAV2_D1432,30.98621894,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV2_D1432:PHA_RSET,PHA,readset,249,0.3,LS1_CB04:CAV2_D1432,30.98621894,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV2_D1432:PHA_RD,PHA,readback,249,0.3,LS1_CB04:CAV2_D1432,30.98621894,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV2_D1432:AMPL_CSET,AMP,setpoint,249,0.3,LS1_CB04:CAV2_D1432,30.98621894,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV2_D1432:AMPL_RSET,AMP,readset,249,0.3,LS1_CB04:CAV2_D1432,30.98621894,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV2_D1432:AMPL_RD,AMP,readback,249,0.3,LS1_CB04:CAV2_D1432,30.98621894,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV3_D1436:PHA_CSET,PHA,setpoint,251,0.3,LS1_CB04:CAV3_D1436,31.38390694,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV3_D1436:PHA_RSET,PHA,readset,251,0.3,LS1_CB04:CAV3_D1436,31.38390694,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV3_D1436:PHA_RD,PHA,readback,251,0.3,LS1_CB04:CAV3_D1436,31.38390694,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV3_D1436:AMPL_CSET,AMP,setpoint,251,0.3,LS1_CB04:CAV3_D1436,31.38390694,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV3_D1436:AMPL_RSET,AMP,readset,251,0.3,LS1_CB04:CAV3_D1436,31.38390694,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV3_D1436:AMPL_RD,AMP,readback,251,0.3,LS1_CB04:CAV3_D1436,31.38390694,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV4_D1440:PHA_CSET,PHA,setpoint,253,0.3,LS1_CB04:CAV4_D1440,31.78159494,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV4_D1440:PHA_RSET,PHA,readset,253,0.3,LS1_CB04:CAV4_D1440,31.78159494,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV4_D1440:PHA_RD,PHA,readback,253,0.3,LS1_CB04:CAV4_D1440,31.78159494,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV4_D1440:AMPL_CSET,AMP,setpoint,253,0.3,LS1_CB04:CAV4_D1440,31.78159494,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV4_D1440:AMPL_RSET,AMP,readset,253,0.3,LS1_CB04:CAV4_D1440,31.78159494,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV4_D1440:AMPL_RD,AMP,readback,253,0.3,LS1_CB04:CAV4_D1440,31.78159494,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:BPM_D1442:X_RD,X,readback,256,0.0,LS1_CB04:BPM_D1442,31.87719028,BPM,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:BPM_D1442:Y_RD,Y,readback,256,0.0,LS1_CB04:BPM_D1442,31.87719028,BPM,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:BPM_D1442:PHA_RD,PHA,readback,256,0.0,LS1_CB04:BPM_D1442,31.87719028,BPM,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:BPM_D1442:ENG_RD,ENG,readback,256,0.0,LS1_CB04:BPM_D1442,31.87719028,BPM,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:SOL2_D1446:B_CSET,B,setpoint,259,0.5,LS1_CB04:SOL2_D1446,32.50920628,SOL,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:SOL2_D1446:B_RSET,B,readset,259,0.5,LS1_CB04:SOL2_D1446,32.50920628,SOL,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:SOL2_D1446:B_RD,B,readback,259,0.5,LS1_CB04:SOL2_D1446,32.50920628,SOL,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:DCH_D1446:ANG_CSET,ANG,setpoint,259,0.0,LS1_CB04:DCH_D1446,32.25920628,HCOR,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:DCH_D1446:ANG_RSET,ANG,readset,259,0.0,LS1_CB04:DCH_D1446,32.25920628,HCOR,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:DCH_D1446:ANG_RD,ANG,readback,259,0.0,LS1_CB04:DCH_D1446,32.25920628,HCOR,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:DCV_D1446:ANG_CSET,ANG,setpoint,259,0.0,LS1_CB04:DCV_D1446,32.25920628,VCOR,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:DCV_D1446:ANG_RSET,ANG,readset,259,0.0,LS1_CB04:DCV_D1446,32.25920628,VCOR,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:DCV_D1446:ANG_RD,ANG,readback,259,0.0,LS1_CB04:DCV_D1446,32.25920628,VCOR,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV5_D1452:PHA_CSET,PHA,setpoint,262,0.3,LS1_CB04:CAV5_D1452,32.98394478,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV5_D1452:PHA_RSET,PHA,readset,262,0.3,LS1_CB04:CAV5_D1452,32.98394478,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV5_D1452:PHA_RD,PHA,readback,262,0.3,LS1_CB04:CAV5_D1452,32.98394478,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV5_D1452:AMPL_CSET,AMP,setpoint,262,0.3,LS1_CB04:CAV5_D1452,32.98394478,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV5_D1452:AMPL_RSET,AMP,readset,262,0.3,LS1_CB04:CAV5_D1452,32.98394478,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV5_D1452:AMPL_RD,AMP,readback,262,0.3,LS1_CB04:CAV5_D1452,32.98394478,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV6_D1456:PHA_CSET,PHA,setpoint,264,0.3,LS1_CB04:CAV6_D1456,33.38163278,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV6_D1456:PHA_RSET,PHA,readset,264,0.3,LS1_CB04:CAV6_D1456,33.38163278,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV6_D1456:PHA_RD,PHA,readback,264,0.3,LS1_CB04:CAV6_D1456,33.38163278,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV6_D1456:AMPL_CSET,AMP,setpoint,264,0.3,LS1_CB04:CAV6_D1456,33.38163278,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV6_D1456:AMPL_RSET,AMP,readset,264,0.3,LS1_CB04:CAV6_D1456,33.38163278,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV6_D1456:AMPL_RD,AMP,readback,264,0.3,LS1_CB04:CAV6_D1456,33.38163278,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV7_D1460:PHA_CSET,PHA,setpoint,266,0.3,LS1_CB04:CAV7_D1460,33.77932078,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV7_D1460:PHA_RSET,PHA,readset,266,0.3,LS1_CB04:CAV7_D1460,33.77932078,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV7_D1460:PHA_RD,PHA,readback,266,0.3,LS1_CB04:CAV7_D1460,33.77932078,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV7_D1460:AMPL_CSET,AMP,setpoint,266,0.3,LS1_CB04:CAV7_D1460,33.77932078,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV7_D1460:AMPL_RSET,AMP,readset,266,0.3,LS1_CB04:CAV7_D1460,33.77932078,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV7_D1460:AMPL_RD,AMP,readback,266,0.3,LS1_CB04:CAV7_D1460,33.77932078,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:BPM_D1462:X_RD,X,readback,269,0.0,LS1_CB04:BPM_D1462,33.87491612,BPM,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:BPM_D1462:Y_RD,Y,readback,269,0.0,LS1_CB04:BPM_D1462,33.87491612,BPM,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:BPM_D1462:PHA_RD,PHA,readback,269,0.0,LS1_CB04:BPM_D1462,33.87491612,BPM,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:BPM_D1462:ENG_RD,ENG,readback,269,0.0,LS1_CB04:BPM_D1462,33.87491612,BPM,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:SOL3_D1466:B_CSET,B,setpoint,272,0.5,LS1_CB04:SOL3_D1466,34.50693212,SOL,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:SOL3_D1466:B_RSET,B,readset,272,0.5,LS1_CB04:SOL3_D1466,34.50693212,SOL,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:SOL3_D1466:B_RD,B,readback,272,0.5,LS1_CB04:SOL3_D1466,34.50693212,SOL,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:DCH_D1466:ANG_CSET,ANG,setpoint,272,0.0,LS1_CB04:DCH_D1466,34.25693212,HCOR,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:DCH_D1466:ANG_RSET,ANG,readset,272,0.0,LS1_CB04:DCH_D1466,34.25693212,HCOR,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:DCH_D1466:ANG_RD,ANG,readback,272,0.0,LS1_CB04:DCH_D1466,34.25693212,HCOR,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:DCV_D1466:ANG_CSET,ANG,setpoint,272,0.0,LS1_CB04:DCV_D1466,34.25693212,VCOR,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:DCV_D1466:ANG_RSET,ANG,readset,272,0.0,LS1_CB04:DCV_D1466,34.25693212,VCOR,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:DCV_D1466:ANG_RD,ANG,readback,272,0.0,LS1_CB04:DCV_D1466,34.25693212,VCOR,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV8_D1472:PHA_CSET,PHA,setpoint,275,0.3,LS1_CB04:CAV8_D1472,34.98167062,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV8_D1472:PHA_RSET,PHA,readset,275,0.3,LS1_CB04:CAV8_D1472,34.98167062,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV8_D1472:PHA_RD,PHA,readback,275,0.3,LS1_CB04:CAV8_D1472,34.98167062,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV8_D1472:AMPL_CSET,AMP,setpoint,275,0.3,LS1_CB04:CAV8_D1472,34.98167062,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV8_D1472:AMPL_RSET,AMP,readset,275,0.3,LS1_CB04:CAV8_D1472,34.98167062,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_CB04:CAV8_D1472:AMPL_RD,AMP,readback,275,0.3,LS1_CB04:CAV8_D1472,34.98167062,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB04,T_A,T_B
V2:LS1_WB04:BPM_D1477:X_RD,X,readback,279,0.0,LS1_WB04:BPM_D1477,35.34498212,BPM,V2,phyutil.sys.LS1,phyutil.sub.WB04,T_A,T_B
V2:LS1_WB04:BPM_D1477:Y_RD,Y,readback,279,0.0,LS1_WB04:BPM_D1477,35.34498212,BPM,V2,phyutil.sys.LS1,phyutil.sub.WB04,T_A,T_B
V2:LS1_WB04:BPM_D1477:PHA_RD,PHA,readback,279,0.0,LS1_WB04:BPM_D1477,35.34498212,BPM,V2,phyutil.sys.LS1,phyutil.sub.WB04,T_A,T_B
V2:LS1_WB04:BPM_D1477:ENG_RD,ENG,readback,279,0.0,LS1_WB04:BPM_D1477,35.34498212,BPM,V2,phyutil.sys.LS1,phyutil.sub.WB04,T_A,T_B
V2:LS1_CB05:CAV1_D1484:PHA_CSET,PHA,setpoint,287,0.3,LS1_CB05:CAV1_D1484,36.15629362,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB05,T_A,T_B
V2:LS1_CB05:CAV1_D1484:PHA_RSET,PHA,readset,287,0.3,LS1_CB05:CAV1_D1484,36.15629362,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB05,T_A,T_B
V2:LS1_CB05:CAV1_D1484:PHA_RD,PHA,readback,287,0.3,LS1_CB05:CAV1_D1484,36.15629362,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB05,T_A,T_B
V2:LS1_CB05:CAV1_D1484:AMPL_CSET,AMP,setpoint,287,0.3,LS1_CB05:CAV1_D1484,36.15629362,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB05,T_A,T_B
V2:LS1_CB05:CAV1_D1484:AMPL_RSET,AMP,readset,287,0.3,LS1_CB05:CAV1_D1484,36.15629362,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB05,T_A,T_B
V2:LS1_CB05:CAV1_D1484:AMPL_RD,AMP,readback,287,0.3,LS1_CB05:CAV1_D1484,36.15629362,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB05,T_A,T_B
V2:LS1_CB05:BPM_D1486:X_RD,X,readback,290,0.0,LS1_CB05:BPM_D1486,36.25188896,BPM,V2,phyutil.sys.LS1,phyutil.sub.CB05,T_A,T_B
V2:LS1_CB05:BPM_D1486:Y_RD,Y,readback,290,0.0,LS1_CB05:BPM_D1486,36.25188896,BPM,V2,phyutil.sys.LS1,phyutil.sub.CB05,T_A,T_B
V2:LS1_CB05:BPM_D1486:PHA_RD,PHA,readback,290,0.0,LS1_CB05:BPM_D1486,36.25188896,BPM,V2,phyutil.sys.LS1,phyutil.sub.CB05,T_A,T_B
V2:LS1_CB05:BPM_D1486:ENG_RD,ENG,readback,290,0.0,LS1_CB05:BPM_D1486,36.25188896,BPM,V2,phyutil.sys.LS1,phyutil.sub.CB05,T_A,T_B
V2:LS1_CB05:SOL1_D1490:B_CSET,B,setpoint,293,0.5,LS1_CB05:SOL1_D1490,36.88390496,SOL,V2,phyutil.sys.LS1,phyutil.sub.CB05,T_A,T_B
V2:LS1_CB05:SOL1_D1490:B_RSET,B,readset,293,0.5,LS1_CB05:SOL1_D1490,36.88390496,SOL,V2,phyutil.sys.LS1,phyutil.sub.CB05,T_A,T_B
V2:LS1_CB05:SOL1_D1490:B_RD,B,readback,293,0.5,LS1_CB05:SOL1_D1490,36.88390496,SOL,V2,phyutil.sys.LS1,phyutil.sub.CB05,T_A,T_B
V2:LS1_CB05:DCH_D1490:ANG_CSET,ANG,setpoint,293,0.0,LS1_CB05:DCH_D1490,36.63390496,HCOR,V2,phyutil.sys.LS1,phyutil.sub.CB05,T_A,T_B
V2:LS1_CB05:DCH_D1490:ANG_RSET,ANG,readset,293,0.0,LS1_CB05:DCH_D1490,36.63390496,HCOR,V2,phyutil.sys.LS1,phyutil.sub.CB05,T_A,T_B
V2:LS1_CB05:DCH_D1490:ANG_RD,ANG,readback,293,0.0,LS1_CB05:DCH_D1490,36.63390496,HCOR,V2,phyutil.sys.LS1,phyutil.sub.CB05,T_A,T_B
V2:LS1_CB05:DCV_D1490:ANG_CSET,ANG,setpoint,293,0.0,LS1_CB05:DCV_D1490,36.63390496,VCOR,V2,phyutil.sys.LS1,phyutil.sub.CB05,T_A,T_B
V2:LS1_CB05:DCV_D1490:ANG_RSET,ANG,readset,293,0.0,LS1_CB05:DCV_D1490,36.63390496,VCOR,V2,phyutil.sys.LS1,phyutil.sub.CB05,T_A,T_B
V2:LS1_CB05:DCV_D1490:ANG_RD,ANG,readback,293,0.0,LS1_CB05:DCV_D1490,36.63390496,VCOR,V2,phyutil.sys.LS1,phyutil.sub.CB05,T_A,T_B
V2:LS1_CB05:CAV2_D1496:PHA_CSET,PHA,setpoint,296,0.3,LS1_CB05:CAV2_D1496,37.35864346,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB05,T_A,T_B
V2:LS1_CB05:CAV2_D1496:PHA_RSET,PHA,readset,296,0.3,LS1_CB05:CAV2_D1496,37.35864346,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB05,T_A,T_B
V2:LS1_CB05:CAV2_D1496:PHA_RD,PHA,readback,296,0.3,LS1_CB05:CAV2_D1496,37.35864346,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB05,T_A,T_B
V2:LS1_CB05:CAV2_D1496:AMPL_CSET,AMP,setpoint,296,0.3,LS1_CB05:CAV2_D1496,37.35864346,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB05,T_A,T_B
V2:LS1_CB05:CAV2_D1496:AMPL_RSET,AMP,readset,296,0.3,LS1_CB05:CAV2_D1496,37.35864346,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB05,T_A,T_B
V2:LS1_CB05:CAV2_D1496:AMPL_RD,AMP,readback,296,0.3,LS1_CB05:CAV2_D1496,37.35864346,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB05,T_A,T_B
V2:LS1_CB05:CAV3_D1500:PHA_CSET,PHA,setpoint,298,0.3,LS1_CB05:CAV3_D1500,37.75633146,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB05,T_A,T_B
V2:LS1_CB05:CAV3_D1500:PHA_RSET,PHA,readset,298,0.3,LS1_CB05:CAV3_D1500,37.75633146,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB05,T_A,T_B
V2:LS1_CB05:CAV3_D1500:PHA_RD,PHA,readback,298,0.3,LS1_CB05:CAV3_D1500,37.75633146,CAV,V2,phyutil.sys.LS1,phyutil.sub.CB05,T_A,T_B
